Word,Length,Use_rate
rio_de_la_plata,12,394947
rio_grande,9,394948
rio_nunez_coffee,14,394949
rioja,5,49629
riot,4,14795
riot_act,7,394950
riot_control,11,394951
riot_control_operation,20,394952
riot_gun,7,394953
rioter,6,394954
rioting,7,53266
rip,3,7432
rip-off,7,394955
rip_current,10,394956
rip_van_winkle,12,394957
riparia,7,163557
riparia_riparia,14,394958
riparian_forest,14,394959
riparian_right,13,394960
ripcord,7,137894
ripe_olive,9,394961
ripeness,8,93989
ripening,8,51020
riposte,7,109967
ripper,6,13420
ripping_bar,10,394962
ripping_chisel,13,394963
ripple,6,23676
ripple-grass,12,394964
ripple_mark,10,394965
rippling,8,63596
ripsaw,6,394966
riptide,7,76778
rira,4,394967
risc,4,24779
rise,4,2703
rise_to_power,11,394968
riser,5,26768
riser_main,9,394969
riser_pipe,9,394970
riser_pipeline,13,394971
risibility,10,394972
rising,6,4786
rising_prices,12,394973
rising_slope,11,394974
rising_tide,10,394975
rising_trot,10,394976
risk,4,876
risk_arbitrage,13,394977
risk_capital,11,394978
risk_of_exposure,14,394979
risk_of_infection,15,394980
risk_taker,9,394981
riskiness,9,124843
risklessness,12,394982
risky_venture,12,394983
risotto,7,48155
riss_glaciation,14,394984
rissa,5,171614
rissole,7,394985
ritalin,7,26178
rite,4,13504
rite_of_passage,13,394986
ritonavir,9,63791
rittenhouse,11,42474
ritual,6,11822
ritual_dance,11,394987
ritual_dancing,13,394988
ritual_killing,13,394989
ritualism,9,302814
ritualist,9,295876
ritz,4,14819
rival,5,11080
rivalry,7,23458
river,5,1027
river_acheron,12,394990
river_adige,10,394991
river_aire,9,394992
river_arno,9,394993
river_avon,9,394994
river_basin,10,394995
river_birch,10,394996
river_blindness,14,394997
river_boat,9,394998
river_bottom,11,394999
river_boulder,12,395000
river_cam,8,395001
river_cocytus,12,395002
river_cooter,11,395003
river_dolphin,12,395004
river_gum,8,395005
river_horse,10,395006
river_kasai,10,395007
river_lethe,10,395008
river_limpet,11,395009
river_otter,10,395010
river_pear,9,395011
river_prawn,10,395012
river_red_gum,11,395013
river_severn,11,395014
river_shad,9,395015
river_styx,9,395016
river_thames,11,395017
river_trent,10,395018
river_tyne,9,395019
rivera,6,16505
riverbank,9,49565
riverbed,8,53465
riverside,9,7570
rivet,5,34909
rivet_line,9,395020
riveter,7,100409
riveting_machine,15,395021
rivetter,8,395022
riviera,7,13378
rivina,6,395023
rivina_humilis,13,395024
rivulet,7,138279
rivulus,7,395025
riyadh,6,28264
riyal,5,44188
riyal-omani,11,395026
rna,3,7363
rna_polymerase,13,395027
rnase,5,49381
roach,5,13780
roach_clip,9,395028
roach_holder,11,395029
road,4,590
road_agent,9,395030
road_builder,11,395031
road_construction,16,395032
road_game,8,395033
road_gang,8,395034
road_hog,7,395035
road_map,7,395036
road_mender,10,395037
road_metal,9,395038
road_rage,8,395039
road_roller,10,395040
road_runner,10,395041
road_sense,9,395042
road_show,8,395043
road_surface,11,395044
road_test,8,395045
road_to_damascus,14,395046
roadbed,7,118754
roadblock,9,56693
roadbook,8,395047
roadhog,7,395048
roadhouse,9,46544
roadkill,8,64767
roadman,7,395049
roadrunner,10,31856
roads,5,4533
roadside,8,16139
roadstead,9,395050
roadster,8,23103
roadway,7,17093
roadworthiness,14,307282
roald_amundsen,13,395051
roald_hoffmann,13,395052
roamer,6,92305
roan,4,48742
roanoke,7,15444
roar,4,21239
roarer,6,395053
roaring,7,21969
roast,5,13309
roast_beef,9,395054
roast_beef_plant,14,395055
roast_lamb,9,395056
roast_pork,9,395057
roast_veal,9,395058
roaster,7,43126
roasting,8,27425
rob_roy,6,395059
robalo,6,395060
robaxin,7,184921
robber,6,32559
robber_fly,9,395061
robber_frog,10,395062
robbery,7,15562
robbery_conviction,17,395063
robbery_suspect,14,395064
robbins,7,13340
robe,4,15950
robe-de-chambre,15,395065
robert,6,1116
robert's_rules_of_order,20,395066
robert_a._heinlein,16,395067
robert_abram_bartlett,19,395068
robert_adam,10,395069
robert_alexander_schumann,23,395070
robert_andrews_millikan,21,395071
robert_anson_heinlein,19,395072
robert_barany,12,395073
robert_bartlett,14,395074
robert_benchley,14,395075
robert_boyle,11,395076
robert_brown,11,395077
robert_browning,14,395078
robert_bruce_mathias,18,395079
robert_bunsen,12,395080
robert_burns,11,395081
robert_burns_woodward,19,395082
robert_charles_benchley,21,395083
robert_charles_venturi,20,395084
robert_clive,11,395085
robert_curl,10,395086
robert_de_niro,12,395087
robert_e._lee,11,395088
robert_e._peary,13,395089
robert_e_lee's_birthday,20,395090
robert_e_lee_day,13,395091
robert_edward_lee,15,395092
robert_edwin_peary,16,395093
robert_emmet_sherwood,19,395094
robert_f._curl,12,395095
robert_falcon_scott,17,395096
robert_floyd_curl_jr.,18,395097
robert_frost,11,395098
robert_fulton,12,395099
robert_graves,12,395100
robert_gray,10,395101
robert_herrick,13,395102
robert_hooke,11,395103
robert_hutchings_goddard,22,395104
robert_i,7,395105
robert_indiana,13,395106
robert_james_fischer,18,395107
robert_jemison_van_de_graaff,24,395108
robert_joffrey,13,395109
robert_king_merton,16,395110
robert_koch,10,395111
robert_lee_frost,14,395112
robert_louis_balfour_stevenson,27,395113
robert_louis_stevenson,20,395114
robert_lowell,12,395115
robert_m._yerkes,14,395116
robert_macgregor,15,395117
robert_maynard_hutchins,21,395118
robert_mearns_yerkes,18,395119
robert_merton,12,395120
robert_mills,11,395121
robert_mitchum,13,395122
robert_morris,12,395123
robert_motherwell,16,395124
robert_nesta_marley,17,395125
robert_oppenheimer,17,395126
robert_orr,9,395127
robert_owen,10,395128
robert_peary,11,395129
robert_peel,10,395130
robert_penn_warren,16,395131
robert_r._livingston,18,395132
robert_ranke_graves,17,395133
robert_redford,13,395134
robert_robinson,14,395135
robert_schumann,14,395136
robert_scott,11,395137
robert_southey,13,395138
robert_the_bruce,14,395139
robert_traill_spence_lowell_jr.,27,395140
robert_treat_paine,16,395141
robert_tyre_jones,15,395142
robert_van_de_graaff,17,395143
robert_venturi,13,395144
robert_walpole,13,395145
robert_wilhelm_bunsen,19,395146
robert_william_service,20,395147
robert_woodrow_wilson,19,395148
robert_woodward,14,395149
roberto_francesco_romolo_bellarmine,32,395150
roberts,7,4925
robertson,9,9113
robeson,7,46935
robespierre,11,116525
robin,5,5592
robin's_plantain,15,395151
robin_goodfellow,15,395152
robin_hood,9,395153
robin_redbreast,14,395154
robinia,7,190629
robinia_hispida,14,395155
robinia_pseudoacacia,19,395156
robinia_viscosa,14,395157
robinson,8,5593
robinson_crusoe,14,395158
robinson_jeffers,15,395159
robitussin,10,86210
roble,5,153271
roble_beech,10,395160
robot,5,5191
robot_bomb,9,395161
robot_pilot,10,395162
robotic_telesurgery,18,395163
robotics,8,11940
robotics_equipment,17,395164
robusta_coffee,13,395165
robustness,10,25568
roc,3,15639
rocambole,9,395166
roccella,8,395167
roccella_tinctoria,17,395168
roccellaceae,12,395169
rocco_marciano,13,395170
roccus,6,395171
roccus_saxatilis,15,395172
rocephin,8,254112
rochambeau,10,167550
rochelle_powder,14,395173
rochelle_salt,12,395174
rochelle_salts,13,395175
rochester,9,6627
rochon_prism,11,395176
rock,4,836
rock'n'roll,11,395177
rock-and-roll,13,395178
rock_'n'_roll,11,395179
rock_'n'_roll_musician,19,395180
rock_and_roll,11,395181
rock_band,8,395182
rock_barnacle,12,395183
rock_bass,8,395184
rock_beauty,10,395185
rock_bit,7,395186
rock_bottom,10,395187
rock_brake,9,395188
rock_cake,8,395189
rock_candy,9,395190
rock_climber,11,395191
rock_climbing,12,395192
rock_concert,11,395193
rock_cornish,11,395194
rock_cornish_hen,14,395195
rock_crab,8,395196
rock_cress,9,395197
rock_crystal,11,395198
rock_dove,8,395199
rock_drill,9,395200
rock_elm,7,395201
rock_fever,9,395202
rock_garden,10,395203
rock_geranium,12,395204
rock_group,9,395205
rock_gunnel,10,395206
rock_harlequin,13,395207
rock_hind,8,395208
rock_hopper,10,395209
rock_hyrax,9,395210
rock_island,10,395211
rock_kangaroo,12,395212
rock_lobster,11,395213
rock_maple,9,395214
rock_music,9,395215
rock_of_gibraltar,15,395216
rock_oil,7,395217
rock_opera,9,395218
rock_outcrop,11,395219
rock_partridge,13,395220
rock_penstemon,13,395221
rock_pigeon,10,395222
rock_pink,8,395223
rock_plant,9,395224
rock_polypody,12,395225
rock_purslane,12,395226
rock_python,10,395227
rock_rabbit,10,395228
rock_rattlesnake,15,395229
rock_rose,8,395230
rock_salmon,10,395231
rock_salt,8,395232
rock_sandwort,12,395233
rock_sea_bass,11,395234
rock_snake,9,395235
rock_spikemoss,13,395236
rock_springs,11,395237
rock_squirrel,12,395238
rock_star,8,395239
rock_sunfish,11,395240
rock_wallaby,11,395241
rock_wool,8,395242
rock_wren,8,395243
rockabilly,10,31163
rockchuck,9,395244
rockcress,9,395245
rockefeller,11,20551
rocker,6,16035
rocker_arm,9,395246
rockers,7,21620
rockery,7,179507
rocket,6,7677
rocket_base,10,395247
rocket_cress,11,395248
rocket_engine,12,395249
rocket_engineer,14,395250
rocket_firing,12,395251
rocket_fuel,10,395252
rocket_larkspur,14,395253
rocket_launcher,14,395254
rocket_launching,15,395255
rocket_propellant,16,395256
rocket_propellent,16,395257
rocket_propulsion,16,395258
rocket_range,11,395259
rocket_salad,11,395260
rocket_scientist,15,395261
rocketry,8,60480
rockfish,8,49147
rockfoil,8,395262
rockford,8,15773
rockies,7,15305
rockiness,9,395263
rocking_chair,12,395264
rocking_horse,12,395265
rockingham,10,26997
rockingham_podocarp,18,395266
rockrose,8,395267
rockrose_family,14,395268
rockslide,9,229483
rockweed,8,395269
rockwell,8,17881
rockwell_kent,12,395270
rocky-mountain_maple,19,395271
rocky_marciano,13,395272
rocky_mountain_bee_plant,21,395273
rocky_mountain_bighorn,20,395274
rocky_mountain_bristlecone_pine,28,395275
rocky_mountain_dogbane,20,395276
rocky_mountain_goat,17,395277
rocky_mountain_jay,16,395278
rocky_mountain_national_park,25,395279
rocky_mountain_pinon,18,395280
rocky_mountain_sheep,18,395281
rocky_mountain_spotted_fever,25,395282
rocky_mountain_whitefish,22,395283
rocky_mountains,14,395284
rocky_mountains_cherry,20,395285
rococo,6,48067
rocroi,6,395286
rod,3,5043
rod_cell,7,395287
rod_laver,8,395288
rodent,6,26319
rodentia,8,72979
rodeo,5,12383
rodeo_rider,10,395289
rodgers,7,18695
rodhos,6,395290
rodin,5,44989
rodney_george_laver,17,395291
rodolia,7,395292
rodolia_cardinalis,17,395293
rodomontade,11,395294
rodrigo_borgia,13,395295
rodya_raskolnikov,16,395296
roe,3,15232
roe_deer,7,395297
roebling,8,112557
roebuck,7,41378
roentgen,8,109677
roentgen_ray,11,395298
roentgenium,11,395299
roentgenogram,13,395300
roentgenography,15,395301
roentgenoscope,14,395302
rofecoxib,9,85754
rogaine,7,48194
rogation,8,395303
rogation_day,11,395304
roger_bacon,10,395305
roger_bannister,14,395306
roger_brooke_taney,16,395307
roger_de_mortimer,15,395308
roger_eliot_fry,13,395309
roger_fry,8,395310
roger_huntington_sessions,23,395311
roger_sessions,13,395312
roger_sherman,12,395313
roger_taney,10,395314
roger_williams,13,395315
rogers,6,6062
roget,5,24214
rogue,5,10657
rogue's_gallery,14,395316
rogue_elephant,13,395317
rogue_nation,11,395318
rogue_state,10,395319
roguery,7,395320
roguishness,11,395321
rohypnol,8,87284
roi,3,10822
roisterer,9,395322
rolaids,7,182040
roland_de_lassus,14,395323
rolando's_area,13,395324
rolando's_fissure,16,395325
role,4,1093
role_model,9,395326
role_player,10,395327
roleplaying,11,22822
rolf,4,22975
roll,4,2595
roll-on,7,395328
roll-on_roll-off,15,395329
roll_call,8,395330
roll_film,8,395331
roll_in_the_hay,12,395332
roll_of_tobacco,13,395333
rollback,8,32770
rolled_biscuit,13,395334
rolled_oats,10,395335
roller,6,7408
roller-skater,13,395336
roller_bandage,13,395337
roller_bearing,13,395338
roller_bit,9,395339
roller_blind,11,395340
roller_coaster,13,395341
roller_skate,11,395342
roller_skating,13,395343
roller_towel,11,395344
rollerblade,11,70247
rollerblader,12,395345
rollerblading,13,83574
rolling,7,4537
rolling_hitch,12,395346
rolling_mill,11,395347
rolling_paper,12,395348
rolling_pin,10,395349
rolling_stock,12,395350
rolling_wave,11,395351
rollmops,8,395352
rollo,5,46513
rollover,8,17626
rolodex,7,70928
roly-poly,9,395353
roly-poly_pudding,16,395354
rolypoliness,12,395355
rom,3,2875
roma,4,10091
romaic,6,395356
romaine,7,49354
romaine_lettuce,14,395357
roman,5,4078
roman_a_clef,10,395358
roman_alphabet,13,395359
roman_arch,9,395360
roman_architecture,17,395361
roman_basilica,13,395362
roman_building,13,395363
roman_calendar,13,395364
roman_candle,11,395365
roman_catholic,13,395366
roman_catholic_church,19,395367
roman_catholic_pope,17,395368
roman_catholicism,16,395369
roman_church,11,395370
roman_collar,11,395371
roman_coriander,14,395372
roman_deity,10,395373
roman_emperor,12,395374
roman_empire,11,395375
roman_fleuve,11,395376
roman_hyacinth,13,395377
roman_inquisition,16,395378
roman_jakobson,13,395379
roman_law,8,395380
roman_legion,11,395381
roman_letters,12,395382
roman_mile,9,395383
roman_mythology,14,395384
roman_nettle,11,395385
roman_nose,9,395386
roman_numeral,12,395387
roman_osipovich_jakobson,22,395388
roman_pace,9,395389
roman_print,10,395390
roman_republic,13,395391
roman_times,10,395392
roman_type,9,395393
roman_wormwood,13,395394
romanal,7,395395
romance,7,3681
romance_language,15,395396
romanesque,10,57642
romanesque_architecture,22,395397
romani,6,47838
romania,7,5511
romanian,8,10707
romanian_monetary_unit,20,395398
romanism,8,217749
romanoff,8,137768
romanov,7,78990
romans,6,11242
romansh,7,117530
romantic,8,5059
romantic_movement,16,395399
romantic_realism,15,395400
romanticisation,15,395401
romanticism,11,37634
romanticist,11,266782
romanticization,15,395402
romany,6,69138
romberg,7,111363
rome,4,3560
rome_beauty,10,395403
romeo,5,10085
rommany,7,395404
rommel,6,65271
romneya,7,395405
romneya_coulteri,15,395406
romp,4,37211
romper,6,47670
romper_suit,10,395407
romulus,7,47256
ron,3,4447
ronald_george_wreyford_norrish,27,395408
ronald_reagan,12,395409
ronald_wilson_reagan,18,395410
rondeau,7,94233
rondel,6,207139
rondelet,8,395411
rondo,5,50098
roneo,5,395412
roneograph,10,395413
rontgen,7,395414
rood,4,56013
rood-tree,9,395415
rood_screen,10,395416
roof,4,4613
roof_garden,10,395417
roof_mushroom,12,395418
roof_of_the_mouth,14,395419
roof_peak,8,395420
roof_rack,8,395421
roof_rat,7,395422
roofer,6,91721
roofing,7,11128
roofing_material,15,395423
roofing_paper,12,395424
roofing_tile,11,395425
rooftop,7,27155
rooftree,8,395426
roofy,5,395427
rooibos,7,75871
rook,4,35780
rookery,7,83929
rookie,6,11812
room,4,433
room_access,10,395428
room_clerk,9,395429
room_decorator,13,395430
room_light,9,395431
room_rate,8,395432
room_temperature,15,395433
roomer,6,206086
roomette,8,395434
roomful,7,109164
roomie,6,77110
roominess,9,101591
rooming_house,12,395435
roommate,8,8463
rooms,5,1235
roomy,5,36423
roosevelt,9,10973
roost,5,35230
rooster,7,20823
root,4,1955
root_beer,8,395436
root_beer_float,13,395437
root_canal,9,395438
root_cap,7,395439
root_celery,10,395440
root_cellar,10,395441
root_climber,11,395442
root_crop,8,395443
root_hair,8,395444
root_rot,7,395445
root_system,10,395446
root_vegetable,13,395447
root_word,8,395448
rootage,7,395449
rooter,6,49434
rooter_skunk,11,395450
rooting,7,33693
rooting_reflex,13,395451
rootlet,7,395452
roots,5,5209
rootstalk,9,395453
rootstock,9,96988
rope,4,8050
rope-a-dope,11,395454
rope-maker,10,395455
rope_bridge,10,395456
rope_burn,8,395457
rope_ladder,10,395458
rope_tow,7,395459
rope_yard,8,395460
rope_yarn,8,395461
ropebark,8,395462
ropedancer,10,395463
ropemaker,9,395464
roper,5,26925
ropewalk,8,180184
ropewalker,10,395465
ropeway,7,242627
rophy,5,395466
ropiness,8,395467
roping,6,47633
roquefort,9,89735
roquefort_dressing,17,395468
roquette,8,240105
roridula,8,395469
roridulaceae,12,395470
rorippa,7,288502
rorippa_amphibia,15,395471
rorippa_islandica,16,395472
rorippa_nasturtium-aquaticum,27,395473
rorqual,7,395474
rorschach,9,76786
rorschach_test,13,395475
rosa,4,9119
rosa_banksia,11,395476
rosa_canina,10,395477
rosa_chinensis,13,395478
rosa_damascena,13,395479
rosa_eglanteria,14,395480
rosa_laevigata,13,395481
rosa_melba_ponselle,17,395482
rosa_moschata,12,395483
rosa_multiflora,14,395484
rosa_odorata,11,395485
rosa_parks,9,395486
rosa_pendulina,13,395487
rosa_ponselle,12,395488
rosa_spithamaea,14,395489
rosacea,7,36756
rosaceae,8,91435
rosales,7,68759
rosario,7,24411
rosary,6,24354
rose,4,2075
rose-apple_tree,14,395490
rose-colored_pastor,18,395491
rose-colored_starling,20,395492
rose-root,9,395493
rose_acacia,10,395494
rose_apple,9,395495
rose_bay,7,395496
rose_bed,7,395497
rose_beetle,10,395498
rose_bug,7,395499
rose_campion,11,395500
rose_chafer,10,395501
rose_chestnut,12,395502
rose_family,10,395503
rose_garden,10,395504
rose_geranium,12,395505
rose_globe_lily,13,395506
rose_gum,7,395507
rose_hip,7,395508
rose_leek,8,395509
rose_louise_hovick,16,395510
rose_mallow,10,395511
rose_moss,8,395512
rose_of_china,11,395513
rose_of_jericho,13,395514
rose_of_sharon,12,395515
rose_oil,7,395516
rose_periwinkle,14,395517
rose_pink,8,395518
rose_quartz,10,395519
rose_water,9,395520
rose_window,10,395521
rose_wine,8,395522
roseate_spoonbill,16,395523
roseau,6,65793
rosebay,7,395524
rosebay_willowherb,17,395525
rosebud,7,27190
rosebud_cherry,13,395526
rosebud_orchid,13,395527
rosebush,8,129881
rosefish,8,395528
rosehip,7,146906
roselle,7,49083
rosellinia,10,395529
rosemaling,10,395530
rosemary,8,13744
roseola,7,192913
roseola_infantilis,17,395531
roseola_infantum,15,395532
rosetta_stone,12,395533
rosette,7,36217
rosewood,8,21865
rosewood_tree,12,395534
rosh_chodesh,11,395535
rosh_hashana,11,395536
rosh_hashanah,12,395537
rosh_hashona,11,395538
