Word,Length,Use_rate
proletariat,11,44228
proliferation,13,11887
prolificacy,11,391510
proline,7,29058
prolixity,9,318584
prolixness,10,391511
prolog,6,23794
prologue,8,28544
prolongation,12,58667
prolonge,8,391512
prolonge_knot,12,391513
prolonged_interrogation,22,391514
prolusion,9,391515
prom,4,11800
promenade,9,24739
promenade_deck,13,391516
promethazine,12,64925
prometheus,10,31931
promethium,10,224137
prominence,10,25645
promiscuity,11,66565
promiscuousness,15,391517
promise,7,4348
promised_land,12,391518
promisee,8,246571
promiser,8,391519
promisor,8,230627
promissory_note,14,391520
promo,5,8339
promontory,10,55742
promoter,8,12773
promotion,9,2926
promotion_system,15,391521
promotional_expense,18,391522
promotional_material,19,391523
prompt,6,6394
prompt_box,9,391524
prompt_copy,10,391525
promptbook,10,391526
prompter,8,127394
prompter's_box,13,391527
prompting,9,26096
promptitude,11,262382
promptness,10,87438
promulgation,12,45092
promulgator,11,391528
promycelium,11,391529
pronation,9,108039
pronator,8,391530
prone_float,10,391531
proneness,9,174225
prong,5,25460
prongbuck,9,391532
pronghorn,9,91379
pronghorn_antelope,17,391533
pronominal,10,132995
pronominal_phrase,16,391534
pronoun,7,38652
pronouncement,13,64197
pronucleus,10,391535
pronunciamento,14,391536
pronunciation,13,16565
proof,5,2957
proof_spirit,11,391537
proofreader,11,77461
prop,4,11150
prop_root,8,391538
propaedeutic,12,391539
propaedeutics,13,391540
propaganda,10,11094
propagandist,12,96669
propagation,11,11979
propagator,10,63024
propanal,8,391541
propanamide,11,391542
propane,7,17235
propanediol,11,203528
propanoic_acid,13,391543
propanol,8,86716
propanolol,10,391544
propanone,9,391545
proparoxytone,13,391546
propellant,10,44616
propellant_explosive,19,391547
propellent,10,391548
propeller,9,25204
propeller_plane,14,391549
propellor,9,172323
propenal,8,391550
propene,7,176994
propenoate,10,391551
propenoic_acid,13,391552
propenonitrile,14,391553
propensity,10,30056
propenyl_alcohol,15,391554
proper_fraction,14,391555
proper_name,10,391556
proper_noun,10,391557
properness,10,391558
property,8,387
property_line,12,391559
property_man,11,391560
property_master,14,391561
property_owner,13,391562
property_right,13,391563
property_settlement,18,391564
property_tax,11,391565
prophase,8,155928
prophecy,8,13934
prophesier,10,391566
prophet,7,9657
prophetess,10,125354
prophets,8,15822
prophylactic,12,41481
prophylactic_device,18,391567
prophylaxis,11,30722
prophyll,8,391568
propinquity,11,310058
propionaldehyde,15,391569
propionic_acid,13,391570
propitiation,12,146155
propitiousness,14,391571
propjet,7,391572
propman,7,391573
proponent,9,28107
proportion,10,6183
proportional,12,11606
proportional_counter,19,391574
proportional_counter_tube,23,391575
proportional_font,16,391576
proportional_representation,26,391577
proportional_sample,18,391578
proportional_sampling,20,391579
proportional_tax,15,391580
proportionality,15,47515
proportionateness,17,391581
proposal,8,2629
proposal_of_marriage,18,391582
proposer,8,41699
proposition,11,8738
propositional_calculus,21,391583
propositional_logic,18,391584
propositus,10,391585
propoxyphene,12,89992
propoxyphene_hydrochloride,25,391586
propping_up,10,391587
proprietary,11,7241
proprietary_colony,17,391588
proprietary_drug,15,391589
proprietor,10,23402
proprietorship,14,52907
proprietorship_certificate,25,391590
proprietress,12,285788
propriety,9,36412
proprioception,14,136962
proprioceptor,13,391591
proprionamide,13,391592
props,5,13736
propulsion,10,18983
propulsion_system,16,391593
propyl,6,65088
propyl_alcohol,13,391594
propyl_group,11,391595
propyl_radical,13,391596
propylene,9,39876
propylene_glycol,15,391597
propylthiouracil,16,194931
proration,9,83705
prorogation,11,165225
prosaicness,11,391598
prosauropoda,12,391599
proscenium,10,118451
proscenium_arch,14,391600
proscenium_wall,14,391601
prosciutto,10,69730
proscription,12,99646
prose,5,13619
prose_poem,9,391602
prosecuting_attorney,19,391603
prosecuting_officer,18,391604
prosecution,11,10310
prosecutor,10,13017
proselyte,9,244687
proselytism,11,255000
prosencephalon,14,391605
proserpina,10,280522
proserpine,10,116814
prosimian,9,391606
prosimii,8,391607
prosiness,9,391608
prosodic_system,14,391609
prosodion,9,391610
prosody,7,73929
prosom,6,391611
prosopis,8,163222
prosopis_glandulosa,18,391612
prosopis_juliflora,17,391613
prosopis_juliiflora,18,391614
prosopis_pubescens,17,391615
prosopium,9,391616
prosopium_cylindraceum,21,391617
prosopium_williamsonii,21,391618
prosopopoeia,12,391619
prospect,8,7939
prospector,10,43056
prospectus,10,13450
prosper_meniere,14,391620
prosperity,10,12003
prospero_lambertini,18,391621
prospicience,12,391622
prostaglandin,13,40531
prostate,8,8881
prostate_cancer,14,391623
prostate_gland,13,391624
prostate_specific_antigen,23,391625
prostatectomy,13,66714
prostatic_adenocarcinoma,23,391626
prostatitis,11,70319
prostheon,9,391627
prosthesis,10,34619
prosthetic_device,16,391628
prosthetics,11,45555
prosthetist,11,173193
prosthion,9,391629
prosthodontia,13,391630
prosthodontics,14,85258
prosthodontist,14,246593
prostigmin,10,391631
prostitute,10,28024
prostitution,12,17686
prostration,11,114035
protactinium,12,233445
protagonism,11,391632
protagonist,11,30049
protamine,9,130872
protanopia,10,391633
protea,6,46650
protea_cynaroides,16,391634
protea_family,12,391635
protea_mellifera,15,391636
proteaceae,10,217809
proteales,9,391637
protease,8,20866
protease_inhibitor,17,391638
protection,10,914
protectionism,13,56388
protectionist,13,65173
protective_coloration,20,391639
protective_cover,15,391640
protective_covering,18,391641
protective_embankment,20,391642
protective_fold,14,391643
protective_garment,17,391644
protective_tariff,16,391645
protectiveness,14,179184
protector,9,11373
protector_of_boundaries,21,391646
protectorate,12,66911
protectorship,13,391647
protege,7,36943
protegee,8,391648
proteidae,9,391649
protein,7,1548
protein_folding,14,391650
protein_molecule,15,391651
proteinase,10,48705
proteinuria,11,72286
proteles,8,391652
proteles_cristata,16,391653
proteolysis,11,65651
proteolytic_enzyme,17,391654
proteome,8,43294
proteomics,10,27717
proteosome,10,391655
proteosome_vaccine,17,391656
proterochampsa,14,391657
proterozoic,11,101249
proterozoic_aeon,15,391658
proterozoic_eon,14,391659
protest,7,7148
protest_march,12,391660
protestant,10,15926
protestant_church,16,391661
protestant_deacon,16,391662
protestant_denomination,22,391663
protestant_episcopal_church,25,391664
protestant_reformation,21,391665
protestantism,13,51695
protestation,12,225678
protester,9,57960
proteus,7,40048
proteus_anguinus,15,391666
prothalamion,12,391667
prothalamium,12,391668
prothorax,9,391669
prothrombin,11,76360
prothrombin_accelerator,22,391670
prothrombinase,14,391671
protirelin,10,213317
protist,7,140065
protista,8,179953
protistan,9,391672
protium,7,275319
protium_guianense,16,391673
protium_heptaphyllum,19,391674
proto-indo_european,18,391675
proto-norse,11,391676
proto-oncogene,14,391677
protoactinium,13,391678
protoanthropology,17,391679
protoarchaeology,16,391680
protoarcheology,15,391681
protoavis,9,391682
protoceratops,13,391683
protocol,8,2547
protoctist,10,391684
protoctist_family,16,391685
protoctist_genus,15,391686
protoctist_order,15,391687
protoctista,11,391688
protoheme,9,391689
protohemin,10,391690
protohippus,11,391691
protohistory,12,391692
protology,9,196566
protomammal,11,391693
proton,6,13279
proton_accelerator,17,391694
proton_magnetic_resonance,23,391695
protoplasm,10,165878
protoplasmic_astrocyte,21,391696
protoplast,10,182382
prototheria,11,391697
prototherian,12,391698
prototype,9,9140
protozoa,8,59239
protozoal_infection,18,391699
protozoan,9,60779
protozoologist,14,391700
protozoology,12,391701
protozoon,9,391702
protraction,11,314683
protractor,10,81009
protriptyline,13,203688
protropin,9,391703
protrusion,10,74471
protuberance,12,180983
protura,7,243479
proturan,8,391704
proud_flesh,10,391705
proudhon,8,142715
proust,6,54129
provability,11,223740
provenance,10,29863
provencal,9,63538
provence,8,15516
provender,9,215088
provenience,11,250978
proventil,9,125185
provera,7,58650
proverb,7,30902
proverbs,8,15663
providence,10,7798
provider,8,1983
province,8,3617
provincial,10,6618
provincial_capital,17,391706
provincialism,13,220306
proving_ground,13,391707
provirus,8,186806
provision,9,2886
provisional_ira,14,391708
provisional_irish_republican_army,30,391709
provisioner,11,154894
provisions,10,2556
proviso,7,45117
provitamin,10,280278
provitamin_a,11,391710
provo,5,21490
provocateur,11,56745
provocation,11,39860
provoker,8,391711
provos,6,181461
provost,7,16900
provost_court,12,391712
provost_guard,12,391713
provost_marshal,14,391714
prow,4,80930
prowess,7,33470
prowl,5,49121
prowl_car,8,391715
prowler,7,45434
proxemics,9,391716
proxima,7,44797
proxima_centauri,15,391717
proximity,9,11043
proxy,5,5837
proxy_fight,10,391718
proxy_war,8,391719
prozac,6,9674
prude,5,103598
prudence,8,30290
prudery,7,319771
prudhoe_bay,10,391720
prudishness,11,391721
prumnopitys,11,391722
prumnopitys_amara,16,391723
prumnopitys_andina,17,391724
prumnopitys_elegans,18,391725
prumnopitys_ferruginea,21,391726
prumnopitys_taxifolia,20,391727
prune,5,32728
prune_cake,9,391728
prune_whip,9,391729
prunella,8,126914
prunella_modularis,17,391730
prunella_vulgaris,16,391731
prunellidae,11,391732
pruner,6,95924
pruning,7,22966
pruning_hook,11,391733
pruning_knife,12,391734
pruning_saw,10,391735
pruning_shears,13,391736
pruno,5,391737
prunus,6,55686
prunus_alleghaniensis,20,391738
prunus_americana,15,391739
prunus_amygdalus,15,391740
prunus_angustifolia,18,391741
prunus_armeniaca,15,391742
prunus_avium,11,391743
prunus_besseyi,13,391744
prunus_capuli,12,391745
prunus_caroliniana,17,391746
prunus_cerasifera,16,391747
prunus_cerasus,13,391748
prunus_cerasus_austera,20,391749
prunus_cerasus_caproniana,23,391750
prunus_cerasus_marasca,20,391751
prunus_cuneata,13,391752
prunus_dasycarpa,15,391753
prunus_demissa,13,391754
prunus_domestica,15,391755
prunus_domestica_insititia,24,391756
prunus_dulcis,12,391757
prunus_dulcis_amara,17,391758
prunus_glandulosa,16,391759
prunus_ilicifolia,16,391760
prunus_incisa,12,391761
prunus_insititia,15,391762
prunus_japonica,14,391763
prunus_laurocerasus,18,391764
prunus_lyonii,12,391765
prunus_maritima,14,391766
prunus_mexicana,14,391767
prunus_mume,10,391768
prunus_nigra,11,391769
prunus_padus,11,391770
prunus_pensylvanica,18,391771
prunus_persica,13,391772
prunus_persica_nectarina,22,391773
prunus_pumila,12,391774
prunus_pumilla_susquehanae,24,391775
prunus_salicina,14,391776
prunus_serotina,14,391777
prunus_serrulata,15,391778
prunus_sieboldii,15,391779
prunus_spinosa,13,391780
prunus_subcordata,16,391781
prunus_subhirtella,17,391782
prunus_susquehanae,17,391783
prunus_tenella,13,391784
prunus_triloba,13,391785
prunus_virginiana,16,391786
prunus_virginiana_demissa,23,391787
prurience,9,391788
pruriency,9,391789
prurigo,7,391790
pruritus,8,91080
pruritus_ani,11,391791
pruritus_vulvae,14,391792
prussia,7,22286
prussian,8,41178
prussian_asparagus,17,391793
prussian_blue,12,391794
prussic_acid,11,391795
pry,3,42756
pry_bar,6,391796
prying,6,54996
przevalski's_horse,17,391797
przewalski's_horse,17,391798
psa,3,13355
psa_blood_test,12,391799
psalm,5,16492
psalmist,8,79020
psalmody,8,238560
psalms,6,16341
psalter,7,92278
psalterium,10,391800
psaltery,8,189634
psaltriparus,12,391801
psammoma,8,391802
psenes,6,391803
psephologist,12,391804
psephology,10,391805
psephurus,9,391806
psephurus_gladis,15,391807
psetta,6,391808
psetta_maxima,12,391809
psettichthys,12,391810
psettichthys_melanostichus,25,391811
pseud,5,133752
pseudacris,10,258435
pseudaletia,11,391812
pseudaletia_unipuncta,20,391813
pseudechis,10,391814
pseudechis_porphyriacus,22,391815
pseudemys,9,391816
pseudemys_concinna,17,391817
pseudemys_rubriventris,21,391818
pseudemys_scripta,16,391819
pseudepigrapha,14,238302
pseudo,6,12811
pseudobombax,12,391820
pseudobombax_ellipticum,22,391821
pseudobulb,10,391822
pseudocarp,10,391823
pseudococcidae,14,391824
pseudococcus,12,391825
pseudococcus_comstocki,21,391826
pseudococcus_fragilis,20,391827
pseudocolus,11,391828
pseudocolus_fusiformis,21,391829
pseudocyesis,12,391830
pseudoephedrine,15,35113
pseudohallucination,19,391831
pseudohermaphrodite,19,391832
pseudohermaphroditism,21,391833
pseudohypertrophic_dystrophy,27,391834
pseudolarix,11,391835
pseudolarix_amabilis,19,391836
pseudomonad,11,391837
pseudomonadales,15,391838
pseudomonas,11,28129
pseudomonas_pyocanea,19,391839
pseudomonas_solanacearum,23,391840
pseudomonodaceae,16,391841
pseudonym,9,38279
pseudophloem,12,391842
pseudopleuronectes,18,391843
pseudopleuronectes_americanus,28,391844
pseudopod,9,391845
pseudopodium,12,391846
pseudorubella,13,391847
pseudoryx,9,391848
pseudoryx_nghetinhensis,22,391849
pseudoscience,13,81625
pseudoscorpion,14,391850
pseudoscorpiones,16,391851
pseudoscorpionida,17,391852
pseudosmallpox,14,391853
pseudotaxus,11,391854
pseudotaxus_chienii,18,391855
pseudotsuga,11,169461
pseudotsuga_macrocarpa,21,391856
pseudotsuga_menziesii,20,391857
pseudovariola,13,391858
pseudowintera,13,391859
pseudowintera_colorata,21,391860
psf,3,27057
psi,3,8802
psi_particle,11,391861
psidium,7,245965
psidium_cattleianum,18,391862
psidium_guajava,14,391863
psidium_guineense,16,391864
psidium_littorale,16,391865
psidium_littorale_longipes,24,391866
psilocin,8,391867
psilocybin,10,122453
psilomelane,11,391868
psilophytaceae,14,391869
psilophytales,13,391870
psilophyte,10,391871
psilophyton,11,391872
psilopsida,10,391873
psilosis,8,391874
psilotaceae,11,391875
psilotales,10,391876
psilotatae,10,391877
psilotum,8,391878
psilotum_nudum,13,391879
psithyrus,9,391880
psittacidae,11,258923
psittaciformes,14,391881
psittacosaur,12,391882
psittacosaurus,14,391883
psittacosis,11,194794
psittacula,10,283876
psittacula_krameri,17,391884
psittacus,9,391885
psittacus_erithacus,18,391886
psoas,5,172823
psocid,6,391887
psocidae,8,391888
psocoptera,10,218632
psocopterous_insect,18,391889
psophia,7,391890
psophia_crepitans,16,391891
psophiidae,10,391892
psophocarpus,12,391893
psophocarpus_tetragonolobus,26,391894
psoralea,8,391895
psoralea_esculenta,17,391896
psoriasis,9,22352
psoriatic_arthritis,18,391897
pst,3,1707
psyche,6,24046
psychedelia,11,62206
psychedelic_drug,15,391898
psychedelic_rock,15,391899
psychiatric_hospital,19,391900
psychiatrist,12,21438
psychiatry,10,9644
psychic,7,11009
psychic_communication,20,391901
psychic_energy,13,391902
psychic_phenomena,16,391903
psychic_phenomenon,17,391904
psychic_trauma,13,391905
psychical_communication,22,391906
psycho,6,15946
psychoactive_drug,16,391907
psychoactive_substance,21,391908
psychoanalysis,14,32219
psychoanalyst,13,101776
psychoanalytic_process,21,391909
psychobabble,12,157528
psychodelic_drug,15,391910
psychodid,9,391911
psychodidae,11,293365
psychodynamics,14,232964
psychogalvanic_response,22,391912
psychogenesis,13,391913
psychogenic_fugue,16,391914
psychokinesis,13,204317
psycholinguist,14,391915
psycholinguistics,17,92595
psychological_condition,22,391916
psychological_disorder,21,391917
psychological_feature,20,391918
psychological_medicine,21,391919
psychological_moment,19,391920
