Word,Index
sclerotiniaceae,12988536
sclerotium,13103589
sclerotium,13043663
sclerotium_disease,14306026
sclerotium_rot,14306026
sclerotomy,692794
sclk,15156550
scnt,640013
scoff,6729173
scoffer,10581041
scoffer,10580748
scoffing,6729173
scofflaw,10581164
scoinson_arch,4155529
scoke,11876022
scold,10581289
scolder,10581289
scolding,6725772
scolion,7067646
scoliosis,14528966
scollop,7813617
scollop,7670495
scollop,1968530
scolopacidae,2028184
scolopax,2033797
scolopax_rusticola,2033952
scolopendrium,13205292
scolopendrium_nigripes,13204899
scolymus,12030927
scolymus_hispanicus,12031284
scolytidae,2182081
scolytus,2182366
scolytus_multistriatus,2182543
scomber,2627007
scomber_colias,2627437
scomber_japonicus,2627617
scomber_scombrus,2627181
scomberesocidae,2553947
scomberesox,2554125
scomberesox_saurus,2554299
scomberomorus,2628048
scomberomorus_cavalla,2628481
scomberomorus_maculatus,2628719
scomberomorus_regalis,2628895
scomberomorus_sierra,2629101
scombresocidae,2553947
scombresox,2554125
scombridae,2626498
scombroid,2626075
scombroid_fish,2626075
scombroidea,2625800
sconce,4156001
sconce,4155866
sconce,4155768
sconce,4155644
sconcheon_arch,4155529
scone,7706637
scoop,13791457
scoop,13916999
scoop,6695928
scoop,4260861
scoop,4156273
scoop,4156148
scoop_shot,112892
scoop_shovel,4156273
scoopful,13791457
scooter,4569408
scooter,4156439
scooter,3796586
scooter,3561991
scooter,1856139
scope,5132642
scope,14536861
scope,4410773
scope,3863348
scopes,11308518
scopes_trial,1199249
scophthalmus,2665318
scophthalmus_aquosus,2665455
scophthalmus_rhombus,2665623
scopolamine,4156555
scopolia,12934112
scopolia_carniolica,12934284
scops_owl,1626347
scorbutus,14225002
scorch,14313444
scorch,14305609
scorch,4702852
scorched-earth_policy,177843
scorcher,11487233
scorcher,132611
score,5745098
score,6828572
score,13615828
score,8289573
score,9202279
score,5827482
score,14514618
score,13928411
score,7565002
score,187483
score,161508
score_paper,14981291
scoreboard,4156878
scorecard,6519932
scorekeeper,10581563
scorer,10581819
scorer,10581711
scorer,10581563
scores,13799721
scoria,15067423
scoring,876655
scoring_system,5741166
scorn,7518219
scorn,6728866
scorner,10635895
scorpaena,2645565
scorpaena_grandicornis,2645946
scorpaenid,2645274
scorpaenid_fish,2645274
scorpaenidae,2645060
scorpaenoid,2644737
scorpaenoid_fish,2644737
scorpaenoidea,2644455
scorper,4151716
scorpio,9772535
scorpio,9449021
scorpio,8705083
scorpio_the_scorpion,8705083
scorpioid_cyme,13154075
scorpion,9772535
scorpion,8705083
scorpion,1773034
scorpion_fish,2645742
scorpion_fly,2165213
scorpion_shell,1946182
scorpion_weed,12857622
scorpionfish,2645742
scorpionida,1772904
scorpionweed,12857622
scorpius,9449021
scorsese,11308808
scorzonera,12033504
scorzonera,7751270
scorzonera_hispanica,12033504
scot,9749875
scot_and_lot,14514755
scotch,13928411
scotch,7923788
scotch_and_soda,7933747
scotch_asphodel,12482726
scotch_broom,12541899
scotch_broth,7604259
scotch_egg,7892627
scotch_fir,11637113
scotch_gale,11761644
scotch_kiss,7622889
scotch_laburnum,12558714
scotch_malt_whiskey,7923788
scotch_malt_whisky,7923788
scotch_marigold,11964129
scotch_pancake,7706836
scotch_pine,11637113
scotch_tape,2996250
scotch_terrier,2099950
scotch_thistle,12019357
scotch_whiskey,7923788
scotch_whisky,7923788
scotch_woodcock,7892751
scotchman,9749875
scotchwoman,9750074
scoter,1856139
scotland,8910324
scotland_yard,8227756
scotoma,14579795
scotopic_vision,5664842
scots,6962971
scots_english,6962971
scots_gaelic,6973862
scots_heather,12254046
scots_pine,11637113
scotsman,9749875
scotswoman,9750074
scott,11309699
scott,11309481
scott,11309297
scott,11309151
scott,11308920
scott's_spleenwort,13202142
scott_joplin,11111364
scottie,2099950
scottish,6962971
scottish_deerhound,2094654
scottish_gaelic,6973862
scottish_highlander,10194326
scottish_lallans,6963162
scottish_lowlander,10294946
scottish_maple,12775741
scottish_reel,541248
scottish_terrier,2099950
scoundrel,10773214
scour,8665032
scourer,10582073
scourer,10581937
scourge,4157033
scourge,14468692
scourge,10722264
scourge_of_god,10847282
scourge_of_the_gods,10847282
scourger,10116733
scouring,995574
scouring,252647
scouring_pad,4157218
scouring_rush,13241020
scours,14295849
scouse,7606901
scouser,9723905
scout,10290913
scout,10582611
scout,10582396
scout,10582177
scout_car,4069919
scout_group,8291639
scout_troop,8291639
scouter,10560541
scouting,987192
scouting_trip,310628
scoutmaster,10582742
scow,4157436
scow,4157338
scowl,6890899
scpo,10598628
scrabble,4162371
scrabble,503172
scrag,10728446
scrag,7682678
scrag,7681458
scrag_end,7681458
scramble,791052
scramble,557179
scrambled_eggs,7858284
scrambler,10582831
scrambler,4474106
scrambler,4157539
scranton,9159630
scrap,9244958
scrap,14881648
scrap,4157733
scrap,1173452
scrap_iron,15045541
scrap_metal,14881888
scrapbook,4157925
scrape,7407582
scrape,14310051
scrape,7290194
scrape,4701248
scraper,4158045
scrapheap,8591389
scrapheap,7979242
scrapie,14295923
scraping,9449185
scraping,7407582
scraping,7290194
scrapper,9958771
scrappiness,4845045
scrapple,7892869
scraps,14881302
scratch,14310051
scratch,13927849
scratch,13406389
scratch,10583038
scratch,8671448
scratch,7821365
scratch,7407582
scratch,6415790
scratch,5170928
scratch,4701248
scratch_awl,4162518
scratch_line,8671448
scratch_pad,15045756
scratch_paper,15045756
scratch_race,7478564
scratch_sheet,6608229
scratch_test,5753689
scratcher,10583254
scratcher,10583139
scratcher,4158173
scratchiness,4956243
scratching,7407582
scratchpad,4158293
scrawl,6415790
scrawler,10583368
scrawniness,5008889
scrawniness,4738225
scream,7137720
scream,7407761
scream,6791764
screamer,10553540
screamer,6357143
screamer,1863138
screamer,132611
screaming,7137720
screaming,7407761
screaming_meemies,14399166
scree,9477283
screech,7407761
screech,7137720
screech_owl,1626256
screech_owl,1626066
screecher,10553540
screeching,7407761
screeching,7137720
screed,7257774
screed,6441979
screed,4158470
screen,4159912
screen,2854358
screen,4159676
screen,4159023
screen,4158646
screen,8085293
screen,4223701
screen,4159470
screen_actor,10583526
screen_background,2772080
screen_door,4160108
screen_font,6840729
screen_memory,5944435
screen_pass,562607
screen_saver,4160497
screen_test,796433
screener,10583652
screening,6901395
screening,4160391
screening,1051609
screening,646210
screenland,8085293
screenplay,7025395
screenwriter,10583828
screw,10169387
screw,4161401
screw,4161213
screw,4160812
screw,847651
screw-pine_family,12174943
screw_auger,2761495
screw_augur,12104348
screw_bean,11786901
screw_bean,11786658
screw_eye,4161814
screw_jack,3596215
screw_key,4161915
screw_log,3904484
screw_pine,12175290
screw_propeller,4161213
screw_thread,4161999
screw_tree,12219783
screw_wrench,4162238
screwball,9994026
screwball,109638
screwballer,10583969
screwbean,11786658
screwbean_mesquite,11786658
screwdriver,4161626
screwdriver,7933512
screwing,847651
screwtop,4162129
screwup,1137020
scriabin,11309820
scribble,6415790
scribble,4162371
scribbler,10584088
scribbler,10583368
scribbling_block,15045756
scribe,11309989
scribe,10584088
scribe,9984335
scribe,4162518
scriber,4162518
scribing_block,4369711
scrim,4162686
scrimmage,899825
scrimmage,555237
scrimmage_line,8668252
scrimshanker,10584228
scrimshaw,4162796
scrip,13438070
scripps,11310262
scripps,11310097
script,7023062
script,6415036
script,6363020
scriptorium,4162950
scripture,6443410
scripture,6442055
scriptwriter,10584333
scrivener,9984335
scrod,7805358
scrod,2526248
scrofula,14167729
scroll,13898609
scroll,6419376
scroll_saw,3603976
scrooge,10377436
scrophularia,12897444
scrophulariaceae,12896792
scrophulariales,12829511
scrotal_vein,5387747
scrotum,5525057
scrounger,10349902
scrub,8455215
scrub,252647
scrub-bird,1548680
scrub_beefwood,12243677
scrub_bird,1548680
scrub_brush,4163201
scrub_fowl,1803729
scrub_nurse,10584625
scrub_oak,12295147
scrub_palmetto,12618227
scrub_pine,11637303
scrub_plane,4163358
scrub_typhus,14165808
scrubber,10584476
scrubber,4163201
scrubber,4163101
scrubbiness,4738225
scrubbing,252647
scrubbing_brush,4163201
scrubbird,1548680
scrubland,8662679
scrubs,3455678
scruff,5555029
scrum,243013
scrummage,243013
scrumpy,7938074
scrunch,7408100
scruple,13744165
scruple,7540794
scruple,5966604
scruples,9207033
scrupulousness,4876469
scrupulousness,4679962
scrutin_de_liste,5913210
scrutin_de_liste_system,5913210
scrutin_uninomial_system,5912907
scrutin_uninominal_voting_system,5912907
scrutineer,10584930
scrutiniser,10584730
scrutinizer,10584730
scrutiny,637093
scrutiny,879730
scsi,4252346
scuba,2734634
scuba_diver,10585095
scuba_diving,445831
scud,331662
scudding,331662
scuff,3803583
scuff,126135
scuffer,4163472
scuffle,1174931
scuffle,4163652
scuffle,791052
scuffle_hoe,4163652
scull,4164007
scull,4163875
scull,4163781
sculler,10585192
scullery,4164160
sculling,446670
scullion,10585379
sculpin,2647934
sculptor,10585500
sculptor,9449372
sculptress,10586321
sculptural_relief,4080781
sculpture,4164381
sculpture,939472
sculpturer,10585500
scum,8419104
scum,4164764
scum_bag,10559272
scumble,720400
scunner,7519088
scup,7806222
scup,7806057
scup,2596309
scup,2596083
scupper,4164944
scuppernong,7775552
scurf,9449499
scurf,9448485
scurrility,6734091
scurry,557179
scurvy,14225002
scurvy_grass,11904414
scurvy_grass,11894081
scut,2161391
scut_work,733874
scutch_grass,12136265
scutcheon,3347207
scutcheon,3301407
scute,1905987
scutellaria,12888439
scutellaria_lateriflora,12888779
scutigera,1788173
scutigera_coleoptrata,1788308
scutigerella,1786212
scutigerella_immaculata,1786347
scutigeridae,1788033
scuttle,4165063
scuttle,3504286
scuttlebutt,7237830
scyliorhinidae,1490875
scylla,9514635
scyphozoa,1913170
scyphozoan,1913704
scyphus,4165199
scythe,4165311
scythia,9200544
scythian,10586394
scythian,6988129
scythian_lamb,13212046
sea,9449666
sea,13799183
sea,11541837
sea-coast,9451197
sea-duty,733667
sea-ear,1945728
sea-lavender_family,12118444
sea-lettuce_family,1411024
sea-level_pressure,11516557
sea-poose,7418861
sea-purse,7418861
sea-puss,7418861
sea-rocket,11900880
sea_anchor,4165518
sea_anemone,1917250
sea_animal,1321958
sea_ash,12735709
sea_aster,11955799
sea_bass,7793921
sea_bass,2569465
sea_bathing,443554
sea_bird,2024449
sea_biscuit,7710584
sea_boat,4165868
sea_bottom,9399438
sea_bream,7793165
sea_bream,2593332
sea_breeze,11452269
sea_captain,10318579
sea_catfish,2523441
sea_change,7374811
sea_chantey,7064082
sea_chest,4166017
sea_chub,2606787
sea_coal,14839593
sea_cole,11904853
sea_cow,2075902
sea_cradle,1957725
sea_crawfish,1987336
sea_creature,1321958
sea_cucumber,2324181
sea_dahlia,11977983
sea_dog,10314263
sea_duck,1855502
sea_eagle,1618727
sea_eagle,1617762
sea_elephant,2083067
sea_eryngium,12958953
sea_fan,1919122
sea_feather,1919029
sea_floor,9399438
sea_god,9529962
sea_gooseberry,1923079
sea_green,4974851
sea_gull,2043900
sea_hare,1953915
sea_holly,12958953
sea_holly,12833238
sea_holm,12958953
sea_horse,2084223
sea_horse,1459397
sea_island_cotton,12196970
sea_kale,11904853
sea_king,10586524
sea_ladder,4166737
sea_lamprey,1480516
sea_lane,4170425
sea_lavender,12119859
sea_lawyer,10586600
sea_lettuce,1411384
sea_level,5139605
sea_lily,2323117
sea_lion,2080575
sea_louse,1995077
sea_lyme_grass,12140056
sea_mat,2316361
sea_mew,2044332
sea_mile,13682973
sea_milkwort,12114402
sea_moss,2316361
sea_moss,1416857
sea_mouse,1939499
sea_nymph,9513482
sea_of_azof,9450754
sea_of_azoff,9450754
sea_of_azov,9450754
sea_of_cortes,9320490
sea_of_japan,9450914
sea_of_marmara,9370105
sea_of_marmora,9370105
sea_of_okhotsk,9451075
sea_onion,12483087
sea_onion,12482178
sea_otter,2448025
sea_pea,12560755
sea_pen,1918341
sea_pink,12119548
sea_poacher,2650290
sea_poker,2650290
sea_poppy,11926218
sea_power,5042419
sea_power,8194405
sea_purse,7418861
sea_puss,7418861
sea_raven,2648583
sea_robber,10455134
sea_robin,2653171
sea_room,13801039
sea_rover,10455134
sea_scallop,7813889
sea_scallop,1969227
sea_scooter,4569408
sea_scorpion,2645742
sea_scout,10587041
sea_serpent,9511136
sea_slater,1995077
sea_slug,1953372
sea_snail,2649924
sea_snake,1754389
sea_spider,1789647
sea_spray,15081316
sea_spurry,11837970
sea_squab,7797948
sea_squill,12483087
sea_squirt,1471744
sea_star,2319987
sea_starwort,11955799
sea_steps,4166737
sea_swallow,2045987
sea_tang,1406354
sea_tangle,1406236
sea_trifoly,12114402
sea_trout,7810720
sea_trout,2601682
sea_trout,2540347
sea_turtle,1666042
sea_urchin,2321747
sea_wolf,2073946
sea_wormwood,12034824
sea_wrack,12639488
sea_wrack,1400705
seabag,4165733
seabeach_sandwort,11826990
seabed,9399438
seabird,2024449
seaboard,9451532
seaborg,11310467
seaborgium,14678237
seacoast,9451197
seafarer,10314263
seafaring,315295
seafaring,314473
seafood,7792842
seafood_newburg,7886289
seafood_sauce,7853086
seafowl,2024449
seafront,8651426
seagrass,1400512
seagull,2043900
seahorse,2084223
seahorse,1459397
seal,4167097
seal,4166119
seal,14790219
seal,10368257
seal,6869035
seal,6718747
seal,4166606
seal,4166415
seal,2078848
seal_bomb,4166911
seal_limbs,14490151
seal_of_approval,6718747
seal_oil,15045948
seal_ring,4225338
sealant,14729879
sealed_instrument,6536269
sealer,14729879
sealer,10586696
sealing,831760
sealing_material,14729694
sealing_wax,4167097
sealskin,14790219
sealskin,4167322
sealskin_tent,4505570
sealyham,8915850
sealyham,2098541
sealyham_terrier,2098541
seam,4167433
seam,13928798
seam,8676707
seaman,10314263
seaman,11310643
seamanship,5647677
seamount,9450630
seamster,10709060
seamstress,10053137
sean_o'casey,11231409
seanad,8336838
seanad_eireann,8336838
seance,8434877
seaplane,4167647
seaport,8656633
seaquake,7444470
search,947217
search,638597
search,13574763
search,5778055
search,645609
search_and_destroy_mission,973200
search_and_rescue_mission,97540
search_engine,6590830
search_language,6912222
search_mission,973108
search_party,8282613
search_warrant,6559312
searcher,10595231
searcher,10586829
searcher,2170596
searcher_beetle,2170596
searching_fire,995737
searchlight,4167908
searing_iron,4168071
searobin,2653171
sears_tower,4168163
seascape,8664624
seascape,4168294
seashell,1959405
seashore,9451197
seashore_mallow,12202566
seasickness,14227424
seaside,9451532
seaside_alder,12305712
seaside_centaury,12311976
seaside_daisy,11987086
seaside_goldenrod,12038133
seaside_mahoe,12209152
seaside_scrub_oak,12296405
seasnail,2649924
seasnail,1948486
season,15264376
season,15261272
season,15264089
season_ticket,6531068
seasonableness,5056404
seasonal,10587150
seasonal_adjustment,13295915
seasonal_worker,10587150
seasoned_salt,7829555
seasoner,10587276
seasoner,7825344
seasoning,7825344
seasoning,249235
seat,8665191
seat,5566889
seat,4169042
seat,4168419
seat,8665520
seat,8507049
seat,5197214
seat,4169660
seat,4169494
seat_belt,4169767
seat_cushion,4169956
seatbelt,4169767
seating,4170059
seating,1213189
seating_area,4170059
seating_capacity,5113179
seating_room,4170059
seats,4170059
seattle,9176941
seattle_slew,2387185
seawall,2897867
seaward,13852283
seawater,15033414
seaway,4170425
seaweed,1400138
seaworthiness,14570638
seb,15075262
sebaceous_cyst,14226245
sebaceous_follicle,5335780
sebaceous_gland,5335780
sebacic_acid,14764040
sebastian_cabot,10897593
sebastian_vizcaino,11388071
sebastiana,12949450
sebastodes,2646619
sebastodes_caurinus,2646990
sebastodes_marinus,2647447
sebastodes_miniatus,2647131
sebastodes_ruberrimus,2647295
sebastopol,9039538
sebe,13854916
seborrhea,14256078
seborrheic_dermatitis,14256222
seborrheic_eczema,14256222
seborrheic_keratosis,14252549
sebs,13855192
sebum,5424323
sec,15259923
sec,13810902
sec,8441001
secale,12154387
secale_cereale,12154542
secant,13893977
secant,13810902
secateurs,4170591
secernment,13575119
secernment,5755999
secession,8487045
secession,385912
secession,385741
secessionism,5977577
secessionist,10587407
sechuana,7008324
seckel,7784294
seckel_pear,7784294
seclusion,4630289
seclusion,1204263
secobarbital,4170801
secobarbital_sodium,4170801
seconal,4170801
second,15259923
second,15271664
second,725034
second,15269461
second,13868743
second,13632638
second,10587511
second,7195032
second,4171590
second,3592219
second-degree_burn,14314797
second-hand_speech,7156497
second-hand_store,4435769
second-in-command,10588359
second-place_finish,7369104
second-rater,10588623
second-stringer,10690481
second_advent,7337150
second_adventism,6237065
second_adventist,9698143
second_balcony,4171260
second_banana,10680322
second_banana,10588052
second_base,4171467
second_base,725034
second_baseman,10587628
second_battle_of_ypres,1303273
second_best,10562614
second_childhood,15179150
second_class,14454342
second_class,4738447
second_class,2936077
second_coming,7337150
second_coming_of_christ,7337150
second_council_of_constantinople,8331257
second_council_of_lyons,8333494
second_council_of_nicaea,8331645
second_cousin,10587786
second_cranial_nerve,5485988
second_crusade,971329
second_deck,3716998
second_earl_grey,11035646
second_earl_of_chatham,11256487
second_earl_of_guilford,11229780
second_empire,8422993
second_epistel_of_john,6459070
second_epistle_of_paul_the_apostle_to_the_corinthians,6455328
second_epistle_of_paul_the_apostle_to_the_thessalonians,6456884
second_epistle_of_paul_the_apostle_to_timothy,6457399
